"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image1","Input.image2","Input.image3","Input.image4","Input.image5","Input.image6","Input.image7","Input.image8","Input.image9","Input.image10","Input.image11","Input.image12","Answer.selected","Approve","Reject"
"3P4ZBJFX2V3TT9T0NPL90XQY259WFZ","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3OSWBBLG1EXD69HNWQR620X8881XDV","A235PZYBZR1XIU","Approved","Wed Feb 20 11:03:08 PST 2019","Wed Feb 20 11:04:05 PST 2019","Sat Feb 23 11:04:05 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","57","100% (2/2)","100% (2/2)","100% (2/2)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5152/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/12.jpg","image12|image3|image2|image9|image8|image5"
"3P4ZBJFX2V3TT9T0NPL90XQY259WFZ","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3UJ1CZ6IZHPA6FGVNA305GSOGC1S5A","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:14 PST 2019","Wed Feb 20 11:12:18 PST 2019","Sat Feb 23 11:12:18 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","544","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5152/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/12.jpg","image4|image3|image8|image12|image5|image9|image2|image6|image7"
"3E6L1VR4XWMVZUEUW78523RLE4H6FB","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","378XPAWRUCDII7PGDU039P2NZS1AI7","AUMY3AA0I92SR","Approved","Wed Feb 20 11:04:06 PST 2019","Wed Feb 20 11:10:21 PST 2019","Sat Feb 23 11:10:21 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","375","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1334/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1334/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/12.jpg","image4|image9|image2|image7|image12|image8|image3|image10|image5"
"3E6L1VR4XWMVZUEUW78523RLE4H6FB","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3LEIZ60CDJZQ8E4LLSAPDPUTPNKZ9D","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:19 PST 2019","Wed Feb 20 11:14:33 PST 2019","Sat Feb 23 11:14:33 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","674","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1334/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1334/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/12.jpg","image10|image9|image4|image5|image2|image11|image8|image12|image3|image6|image7"
"3E6L1VR4XWMVZUEUW78523RLE4H6FB","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3NXNZ5RS1AX7O4YF2XI6M51UFU879U","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:03:35 PST 2019","Wed Feb 20 11:05:02 PST 2019","Sat Feb 23 11:05:02 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","87","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1334/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1334/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/12.jpg","image9|image8|image7|image12|image4|image3|image10|image2"
"3L21G7IH47W6SZUSVROCWS7KC4R1Y5","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3F1567XTNW5HUM3UYWRCMWIPKK19QV","AIWX8CTWASWI7","Approved","Wed Feb 20 11:06:26 PST 2019","Wed Feb 20 11:08:07 PST 2019","Sat Feb 23 11:08:07 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","101","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/12.jpg","image5|image12|image3|image1|image8|image11"
"3L21G7IH47W6SZUSVROCWS7KC4R1Y5","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3JMSRU9HQIUQUQQSS618KXI8S9UVEJ","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:04:06 PST 2019","Wed Feb 20 11:09:58 PST 2019","Sat Feb 23 11:09:58 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","352","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/12.jpg","image5|image11|image3|image12|image8|image1"
"3L21G7IH47W6SZUSVROCWS7KC4R1Y5","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3QECW5O0KH1BLFTACA8QFLOAIVG5TD","AUMY3AA0I92SR","Approved","Wed Feb 20 11:05:07 PST 2019","Wed Feb 20 11:11:39 PST 2019","Sat Feb 23 11:11:39 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","392","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/12.jpg","image11|image5|image8|image1|image3"
"33NOQL7T9OZO8POIQYZAP93UW30Z8B","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3LJ7UR74RHDVUJKQ19341UC4THZ4N6","AIWX8CTWASWI7","Approved","Wed Feb 20 11:04:10 PST 2019","Wed Feb 20 11:11:06 PST 2019","Sat Feb 23 11:11:06 PST 2019","Wed Feb 20 11:50:20 PST 2019","","","416","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/12.jpg","image9|image8|image2|image10|image3|image7|image4|image12|image1|image11|image6"
"33NOQL7T9OZO8POIQYZAP93UW30Z8B","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3R6BYFZZP7CA4TVJNWMWQ00TKLHXF6","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:09 PST 2019","Wed Feb 20 11:10:11 PST 2019","Sat Feb 23 11:10:11 PST 2019","Wed Feb 20 11:50:21 PST 2019","","","422","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/12.jpg","image4|image3|image2|image10|image6|image7|image1|image8|image12"
"33NOQL7T9OZO8POIQYZAP93UW30Z8B","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3WMINLGALB3R543GLK4HYM4SMNHCA7","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:03:27 PST 2019","Wed Feb 20 11:03:48 PST 2019","Sat Feb 23 11:03:48 PST 2019","Wed Feb 20 11:50:21 PST 2019","","","21","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/12.jpg","image4|image6|image1|image10|image9|image7|image8|image12|image3"
"3APP19WN71E1DUAP7RENKORXFJH6GA","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","32XVDSJFPZXF9NK3LU5GV0Q64DTM2S","AIWX8CTWASWI7","Approved","Wed Feb 20 11:05:11 PST 2019","Wed Feb 20 11:12:11 PST 2019","Sat Feb 23 11:12:11 PST 2019","Wed Feb 20 11:50:21 PST 2019","","","420","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5152/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/12.jpg","image1|image8|image11|image3|image2|image5|image9|image7"
